Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
27, 24, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
27, 25, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
27, 26, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
27, 27, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
27, 28, 21, 4, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
27, 29, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
27, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
28, 0, 17, 4, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 1, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 2, 14, 2, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 3, 18, 6, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 4, 13, 4, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
28, 5, 19, 4, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
28, 6, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 8, 22, 6, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 9, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 10, 25, 4, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
28, 11, 17, 4, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 12, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 13, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 14, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
28, 15, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 16, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 17, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 18, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 19, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 20, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 21, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 22, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 23, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 24, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 25, 21, 4, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
28, 26, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 27, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 28, 21, 4, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
28, 29, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
28, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
29, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 1, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 2, 14, 2, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 3, 18, 6, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 4, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 5, 19, 4, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
29, 6, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 8, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 9, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 10, 25, 4, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
29, 11, 17, 4, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 12, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 13, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 14, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
29, 15, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 16, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 17, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 18, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 19, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 20, 19, 4, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
29, 21, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 22, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 23, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 24, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 25, 21, 4, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
29, 26, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 27, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 28, 21, 4, 11, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
29, 29, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
29, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
30, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 1, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 2, 14, 2, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 3, 18, 6, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 4, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 5, 19, 4, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
30, 6, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 8, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 9, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 10, 25, 4, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
30, 11, 17, 4, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 12, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 13, 16, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 14, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
30, 15, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 16, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 17, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 18, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 19, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 20, 19, 4, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
30, 21, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 22, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 23, 19, 4, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 24, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 25, 21, 4, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
30, 26, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
30, 27, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 28, 23, 4, 11, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
30, 29, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
30, 63, 16, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
31, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 1, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 2, 20, 2, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 3, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 4, 15, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 5, 21, 4, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
31, 6, 17, 4, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 8, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 9, 19, 6, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 10, 25, 4, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
31, 11, 17, 4, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 12, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 13, 18, 6, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 14, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 15, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 16, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 17, 18, 6, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 18, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 19, 17, 6, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 20, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 21, 17, 6, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 22, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 23, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 24, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 25, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 26, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
31, 27, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
31, 28, 27, 6, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
31, 29, 18, 6, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
31, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
32, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
32, 1, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 2, 20, 2, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
32, 3, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 4, 17, 6, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
32, 5, 21, 4, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
32, 6, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 8, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 9, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 10, 26, 4, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
32, 11, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
32, 12, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 13, 18, 6, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
32, 14, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 15, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 16, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 17, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 18, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 19, 17, 6, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
32, 20, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 21, 17, 6, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
32, 22, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 23, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 24, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 25, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 26, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 27, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
32, 28, 27, 6, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
32, 29, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
32, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
33, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
33, 1, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 2, 20, 2, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
33, 3, 22, 8, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 4, 17, 6, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
33, 5, 22, 4, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
33, 6, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 8, 26, 8, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 9, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 10, 26, 4, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
33, 11, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
33, 12, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 13, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 14, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 15, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 16, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 17, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 18, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 19, 19, 6, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 20, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 21, 19, 6, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 22, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 23, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 24, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
33, 25, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 26, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 27, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 28, 27, 6, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
33, 29, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
33, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
34, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
34, 1, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 2, 25, 4, 15, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 3, 22, 8, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 4, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
34, 5, 22, 4, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
34, 6, 18, 4, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 8, 26, 8, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 9, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 10, 28, 4, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
34, 11, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 12, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 13, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 14, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 15, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 16, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 17, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 18, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 19, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 20, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 21, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 22, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 23, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 24, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
34, 25, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 26, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 27, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 28, 27, 6, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
34, 29, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
34, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
35, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
35, 1, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 2, 25, 4, 15, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 3, 22, 8, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 4, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
35, 5, 22, 4, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
35, 6, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 7, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 8, 28, 8, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
35, 9, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 10, 28, 4, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
35, 11, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 12, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 13, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 14, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 15, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 16, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 17, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 18, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 19, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 20, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 21, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 22, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 23, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 24, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
35, 25, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 26, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 27, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 28, 27, 6, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
35, 29, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
35, 63, 18, 6, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
36, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
36, 1, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 2, 26, 4, 16, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
36, 3, 24, 8, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 4, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
36, 5, 21, 4, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 6, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 7, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 8, 31, 8, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 9, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
36, 10, 28, 4, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
36, 11, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
36, 12, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
36, 13, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 14, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 15, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 16, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
36, 17, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 18, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 19, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 20, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 21, 23, 6, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 22, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 23, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
36, 24, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
36, 25, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
36, 26, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 27, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 28, 27, 6, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 29, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
36, 63, 20, 6, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0
37, 0, 18, 4, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
37, 1, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 2, 26, 4, 16, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
37, 3, 24, 8, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 4, 20, 6, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0
37, 5, 25, 6, 7, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
37, 6, 20, 4, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 7, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 8, 31, 8, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
37, 9, 26, 6, 14, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
37, 10, 30, 6, 12, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0
37, 11, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
37, 12, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
37, 13, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 14, 22, 6, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 15, 25, 6, 9, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
37, 16, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 17, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
37, 18, 24, 6, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 19, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 20, 21, 6, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 21, 23, 6, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
37, 22, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
37, 23, 21, 6, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
37, 24, 20, 6, 8, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
37, 25, 23, 6, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0
37, 26, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
37, 27, 24, 6, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0
